name;
gotcha;
gowcaizr;
gpilots;
gprider;
gradius3;
grasspin;
grdians;
grdnstrm;
grindstm;
growl;
gtmr;
gtmr2;
gulfstrm;
gumbo;
gunbird;
gunbird2;
gundamex;
gundhara;
gundl94;
gunforce;
gunfront;
gururin;
gutsn;
guwange;
guzzler;
gwarrior;
gyrodine;
gyruss;
hachamfb;
hachoo;
hal21;
hamaway;
hangon;
happy6;
hardhea2;
hardhead;
hasamu;
hcastle;
hcrash;
hedpanic;
hellfire;
herodku;
heuksun;
hexa;
hexion;
hharry;
higemaru;
hippodrm;
hitice;
hncholms;
hoccer;
honeydol;
hook;
hopprobo;
horekid;
horizon;
hotdogst;
hotmind;
hotpinbl;
hotshock;
hunchbkg;
hustler;
hvymetal;
hvyunit;
hwchamp;
hyperpac;
igmo;
ikari3;
ikki;
imago;
imgfight;
imsorry;
insectx;
intcup94;
inthunt;
invaders;
ironclad;
irrmaze;
isgsm;
jack;
jackal;
jchan;
jchan2;
jcross;
jitsupro;
jjack;
jjsquawk;
jockeygp;
joemacr;
joinem;
jojoba;
joyfulr;
joyjoy;
jpopnics;
jrpacman;
jumpbug;
jumpkids;
jumppop;
jumpshot;
jungler;
kabukikl;
kaiserkn;
kaitei;
kamenrid;
kangaroo;
karatblz;
karianx;
karnov;
karnovr;
kazan;
kbash;
kbash2;
keroppi;
ket;
kf2k3pcb;
kickoff;
kickridr;
kidniki;
kikcubic;
killbld;
killbldp;
kingdmgp;
kittenk;
kizuna;
knights;
kod;
kof2000;
kof2001;
kof2002;
kof2003;
kof95;
kof96;
kof97;
kof98;
kof99;
konamigt;
kong;
kontest;
korokoro;
koshien;
kotm;
kotm2;
kov;
kov2;
kov2p;
kovplus;
kovsh;
kovshp;
kovytzy;
kozure;
kungfum;
kungfut;
kyros;
kyustrkr;
ladybug;
ladymstr;
lasso;
lastblad;
lastbld2;
lastday;
lastduel;
lasthope;
lastsurv;
lbowling;
ldrun;
ldrun2;
ldrun3;
ldrun4;
leds2011;
legend;
legendos;
legion;
lethalth;
levers;
lghost;
lgtnfght;
lhcdb;
lightbr;
liquidk;
lizwiz;
lnc;
locomotn;
loffire;
logicpr2;
logicpro;
loht;
lomakai;
lordgun;
losttomb;
lotlot;
loverboy;
lresort;
ltorb1;
ltswords;
lvgirl94;
lwings;
m660;
macross2;
madcrash;
madgear;
madshark;
magdrop2;
magdrop3;
magicbub;
maglord;
mainsnk;
majtitl2;
majtitle;
mangchi;
maniacsq;
manybloc;
marineb;
mariner;
markham;
mars;
martmast;
marvins;
masterw;
mastkin;
matchit2;
matrim;
mazinger;
mbombrd;
mcatadv;
mchampdx;
mechatt;
megadon;
megazone;
meijinsn;
mercs;
merlinmm;
metafox;
metalb;
metamrph;
metlfrzr;
metlsavr;
metmqstr;
mgcrystl;
mia;
miexchng;
mimonkey;
minefld;
minivadr;
mirax;
missw96;
mjleague;
mmaulers;
mmonkey;
mofflott;
moguchan;
mogura;
mole;
momoko;
moomesa;
moonal2;
mooncrst;
moonqsr;
moonwar;
moremore;
moremorp;
moshougi;
mouser;
mpang;
mplanets;
mrdo;
mrflea;
mrgoemon;
mrjong;
mrkougar;
mrtnt;
mrviking;
ms5pcb;
msbingo;
msgundam;
mshuttle;
mslug2;
mslug3;
mslug4;
mslug5;
mslugx;
mspacman;
mspuzzle;
mstworld;
msword;
mtwins;
mugsmash;
multchmp;
mustache;
mutnat;
mvp;
mvsc;
mwalkbl2;
mwarr;
myhero;
mysticri;
mystston;
mystwarr;
nam1975;
naname;
nastar;
navarone;
ncombat;
ncommand;
nemesis;
nemo;
neo2500;
neo3ddmo;
neobattl;
neobombe;
neocdz;
neocstlv;
neocup98;
neodemo;
neodrift;
neogalag;
neogeo;
neomrdo;
neonopon;
neopong;
neoprimo;
neotet;
neothndr;
neoww2;
newfant;
news;
newsin7;
ngem2k;
ngfrog;
ngftdemo;
nightstr;
ninjak;
ninjakd2;
ninjamas;
nitd;
nitrobal;
nmg5;
nmk004;
nmouse;
nndmseal;
nobb;
nost;
nova2001;
nrallyx;
nspirit;
ohmygod;
oisipuzl;
olds;
oldsplus;
omegaf;
onetwo;
onna34ro;
orbitron;
orbs;
orlegend;
oscar;
osman;
outrun;
outzone;
overtop;
ozmawars;
ozon1;
p47;
packbang;
pacplus;
pairlove;
pandoras;
pang;
pang3;
pangpang;
panicbom;
panicstr;
paprazzi;
parodius;
pass;
passsht;
pbillrd;
pbobbl2n;
pbobble;
pbobblen;
pclubys;
pdrift;
peekaboo;
penbros;
pengadvb;
pengo;
percuss;
perfrman;
pgalvip;
pgemeni;
pgmdemo;
pgmfrog;
pgoal;
phoenix;
photoy2k;
pinbo;
pingpong;
pipibibs;
pirates;
pisces;
pktgaldx;
pkunwar;
plegends;
pleiads;
plusalph;
pnickj;
pokonyan;
pollux;
ponpoko;
pooyan;
popbingo;
popbounc;
popeye;
popflame;
popspops;
porky;
porter;
pow;
powerins;
pprobe;
prehisle;
preisle2;
progear;
progress;
prtytime;
pspikes;
pspikes2;
psurge;
psychic5;
psychos;
pturn;
puckman;
pulirula;
pulstar;
punchout;
punisher;
punkshot2;
pushman;
puzlstar;
puzzledp;
puzzli2;
puzzlove;
pwrinst2;
pzlbowl;
pzlbreak;
pzloop2;
qbert;
qbertqub;
qad;
r2dx_v33;
rabiolep;
rachero;
racingb;
rackemup;
racknrol;
radrad;
raflesia;
ragnagrd;
raiden;
raiden2;
raidendx;
raiders5;
rallybik;
rallyx;
rambo3;
rastan;
rbff1;
rbff2;
rbffspec;
rbisland;
rchase;
reaktor;
recordbr;
redearth;
redrobin;
redufo;
regulus;
renegade;
repulse;
rescue;
rezon;
ridhero;
ridingf;
ringdest;
riot;
riotcity;
riskchal;
roboarmy;
robocop;
robocop2;
robocopi;
robowres;
rockclim;
rockduck;
rockn;
rockn2;
rockn3;
rockn4;
rockrage;
rocnrope;
rodland;
rohga;
roishtar;
rollerg;
rotd;
route16;
rshark;
rthunder;
rtype;
rtype2;
rtypeleo;
rungun;
rygar;
ryujin;
ryukyu;
s1945;
s1945ii;
s1945iii;
s1945p;
sabotenb;
sadari;
safarir;
sailormn;
salamand;
samsh5sp;
samsho;
samsho2;
samsho3;
samsho4;
samsho5;
samuraia;
sandscrp;
saturnzi;
savagere;
sbishi;
sbomber;
scessjoe;
schmeisr;
sci;
scobra;
scontra;
scorpion;
scotrsht;
scramble;
scregg;
sdfight;
sdgndmps;
sdi;
sdodgeb;
searchar;
searchey;
searchp2;
secretag;
sectionz;
seganinj;
seicross;
selfeena;
semibase;
sengoku;
sengoku2;
sengoku3;
senknow;
sf;
sf2;
sf2ce;
sf2hf;
sfiii;
sfx;
sfzch;
sgemf;
sgladiat;
shackled;
shadfrce;
shadoww;
shangon;
sharrier;
shienryu;
shinfz;
shinobi;
shocking;
shocktr2;
shocktro;
shogwarr;
sidearms;
sidepckt;
silentd;
silkroad;
silkworm;
silvmil;
simpsons2p;
skns;
skyarmy;
skybase;
skyfox;
skykiddx;
skylancr;
skyskipr;
skysmash;
slammast;
slapshot;
slyspy;
smgp;
snapjack;
snapper;
snowboar;
snowbro3;
snowbros;
socbrawl;
sokonuke;
soldam;
soldivid;
solfigtr;
solomon;
sonicwi3;
sos;
sotsugyo;
spacedx;
spacegun;
spang;
sparkman;
spatter;
spcpostn;
spdcoin;
speakres;
spec2k;
speedspn;
spelunk2;
spelunkr;
spf2t;
spidermi;
spinlbrk;
spinmast;
spnchout;
springer;
spy;
sqbert;
squash;
sranger;
srdmissn;
srumbler;
ssf2;
ssi;
ssideki;
ssideki2;
ssideki3;
ssideki4;
ssmissin;
ssoldier;
ssozumo;
ssridersebc;
sstingry;
sstriker;
stagger1;
stakwin;
stakwin2;
starfigh;
starjack;
stdragon;
stg;
stinger;
stlforce;
stratgyx;
stratof;
streakng;
streetsm;
strhoop;
strider;
strkfgtr;
supbtime;
superbon;
superspy;
superx;
supmodel;
suprglob;
suprleag;
suprloco;
suprridr;
suprtrio;
suratk;
svc;
svcpcb;
svg;
svolley;
swat;
swatpolc;
swimmer;
syscheck;
syvalion;
tactcian;
tail2nos;
tangtang;
taotaido;
tazmania;
tbowl;
tbyahhoo;
tdragon;
tdragon2;
techromn;
teddybb;
tekipaki;
tengai;
terraf;
tetrbx;
tetris;
tetrisp2;
tetrsark;
tgm2;
tgmj;
thedeep;
theend;
theglad;
thepitm;
theroes;
thndrbld;
thndrx2;
thoop;
thunderl;
thunderx;
thundfox;
tigerh;
tigeroad;
timefgtr;
timeplt;
timescan;
timesupd;
tmnt2po;
tnzs;
toki;
tokiob;
tokisens;
tondemo;
tophuntr;
toppyrap;
topspeed;
toryumon;
totc;
toto;
touchgok;
toutrun;
tp84;
tpgolf;
trackfld;
trally;
tricktrp;
triothep;
triplep;
tripool;
trojan;
trophyh;
truxton;
truxton2;
tsamurai;
tshingen;
tturf;
tumblep;
turfmast;
turkhunt;
turtles;
turtship;
twinactn;
twinadv;
twinbee;
twineagl;
twinfalc;
twinkle;
twinspri;
uballoon;
uccops;
ufosensi;
ultraman;
umanclub;
unclepoo;
uniwars;
unkpacg;
unsquad;
uopoko;
upndown;
utoukond;
vangrd2;
vanvan;
vaportra;
varth;
vastar;
vblokbrk;
vendetta2p;
viewpoin;
vigilant;
viofight;
viostorm;
vmetal;
vsgongf;
vulcan;
vulgus;
wakuwak7;
wallc;
wanted;
warofbug;
warpwarp;
watrball;
wb3;
wbml;
wboy;
wh1;
wh2;
wh2j;
whp;
wiggie;
wildfang;
willow;
wilytowr;
wingforc;
wits;
wiz;
wizdfire;
wjammers;
wlstar;
wndrmomo;
wndrplnt;
wof;
wofch;
wondl96;
wondstck;
woodpeck;
worldwar;
wownfant;
wrestwar;
wrofaero;
wschamp;
wwallyj;
wwfsstar;
wwjgtin;
xexex;
xmen2pu;
xmultipl;
xorworld;
xxmissio;
yamagchi;
yamato;
yiear;
ym2608;
youjyudn;
zedblade;
zeropnt;
zeropnt2;
zeroteam;
zerowing;
zerozone;
zigzagb;
zingzip;
zintrckb;
zipzap;
zoar;
zodiack;
zombraid;
zupapa;
zzyzzyxx;
cashquiz;
chopliftbl;
gekiridn;
solrwarr;
brkthru;
lemmings;
xsleena;
sonicwi2;
avsp;
blazstar;
contcrc;
svcsplus;
bcruzm12;
ddsom;
ecofghtr;
simpsons2pj;
ssridersubc;
vendetta2pu;
xmen2pe;
gloc;
baryon;
cutefght;
dankuga;
hangzo;
aburner;
arkatour;
armwrest;
bbusters;
bestri;
blackt96;
blockcar;
bombkick;
bottom9;
breakers;
bublcave;
cadanglr;
cexplore;
cfboy0a1;
cflyball;
chwy;
clapapa;
cprobowl;
cpsoccer;
csilver;
cskater;
csuperas;
cterrani;
ctornado;
czeroize;
dbldynu;
dblewing;
desertdn;
disco;
fireshrk;
flagrall;
flipjack;
gaiapols;
galaxyfg;
ghoxj;
godzilla;
gprider;
grainbow;
heatbrl;
hvysmsh;
itaten;
joinem;
jungler;
kovsh;
lastkm;
legionna;
levers;
maniacsqu;
megadon;
megazone;
metafox;
mightguy;
mimonkey;
moremore;
mrkougar;
mrtnt;
mslug2;
mslug3;
mslug4;
mslug5;
mslugx;
omega;
ozon1;
pbillrd;
pdrift;
percuss;
pipibibs;
pitapat;
plumppop;
popbingo;
ppmast93;
pushman;
puzzli;
puzzli2;
pzlbreak;
qad;
racingb;
rackemup;
racknrol;
raiden2;
rbtapper;
reaktor;
redrobin;
revngr84;
ridingf;
ridleofp;
ringrage;
riskchal;
rockclim;
satansat;
saturnzi;
sbasebal;
scorpion;
scregg;
sdi;
sfx;
sgladiat;
shogwarr;
skullfng;
skybase;
skyfox;
skylancr;
skyrobo;
skysmash;
slapshtr;
snapper;
soldam;
sos;
spcpostn;
spy;
squash;
stadhr96;
stg;
stratgyx;
supduck;
suprleag;
suprridr;
tail2nos;
tdragon;
tekipaki;
tetrisse;
thunderl;
tokio;
tokisens;
touchgo;
triothep;
turtship;
twsoc96;
ultraman;
umanclub;
unclepoo;
vanvan;
vastar;
vmetal;
volfied;
warofbug;
warpwarp;
wheelrun;
wits;
wondstck;
xmen;
yamato;
zeroteam;
